student_id, name,surname,email,lecture,points, how_many_times_attended
2014-38685,ALI,HIKMET,alihikmet@ce1.marmara.edu.tr,CS101,27,1
2015-35774,ALI,KARA,a.kara@ce1.marmara.edu.tr,CS231,13,1
2014-13067,HUSEYIN,OZKAN,huseyinozkan@ce1.marmara.edu.tr,CS231,87,1
2014-13067,HUSEYIN,OZKAN,huseyinozkan@ce1.marmara.edu.tr,CS101,92,2
2015-33998,NURAY,DILER,n.diler@ce1.marmara.edu.tr,CS101,17,2
2015-33998,NURAY,DILER,n.diler@ce1.marmara.edu.tr,CS102,71,1
2015-18938,UGUR,FATIH,u.fatih@ce1.marmara.edu.tr,CS101,37,1
2015-55451,BILGE,ARSLAN,b.arslan@ce1.marmara.edu.tr,CS101,75,2
2015-55451,BILGE,ARSLAN,b.arslan@ce1.marmara.edu.tr,CS102,19,2
2014-08036,HASAN,ASLAN,hasanaslan@ce1.marmara.edu.tr,CS101,61,1
2015-58266,SEMRA,KOC,s.koc@ce1.marmara.edu.tr,CS231,47,1
2015-27065,AYSE,ILHAN,a.ilhan@ce1.marmara.edu.tr,CS101,51,1
2014-97588,HARUN,YILMAZ,harunyilmaz@ce1.marmara.edu.tr,CS231,87,2
2014-97588,HARUN,YILMAZ,harunyilmaz@ce1.marmara.edu.tr,CS101,49,1
2014-02509,NUR,YILDIRIM,nuryildirim@ce1.marmara.edu.tr,CS231,99,2
2015-80811,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS231,46,1
2014-11960,AHMET,ARSLAN,ahmetarslan@ce1.marmara.edu.tr,CS101,56,2
2014-70499,LALE,ARSLAN,lalearslan@ce1.marmara.edu.tr,CS231,14,1
2015-98194,HASAN,YILMAZ,h.yilmaz@ce1.marmara.edu.tr,CS231,79,1
2015-77672,GULSUM,OZKAN,g.ozkan@ce1.marmara.edu.tr,CS231,95,2
2015-08844,AZRA,GUL,a.gul@ce1.marmara.edu.tr,CS231,66,1
2015-07648,SALIH,ARSLAN,s.arslan@ce1.marmara.edu.tr,CS231,47,1
2014-80528,EMRE,KAYA,emrekaya@ce1.marmara.edu.tr,CS101,52,1
2014-50158,EGE,AYDOGAN,egeaydogan@ce1.marmara.edu.tr,CS101,42,2
2015-82375,HARUN,CAN,h.can@ce1.marmara.edu.tr,CS101,31,1
2014-84572,UMUT,KOC,umutkoc@ce1.marmara.edu.tr,CS101,68,2
2015-77419,VELI,CAN,v.can@ce1.marmara.edu.tr,CS231,46,2
2015-77419,VELI,CAN,v.can@ce1.marmara.edu.tr,CS101,64,1
2014-30330,HARUN,CAN,haruncan@ce1.marmara.edu.tr,CS231,56,2
2015-32795,OKAN,OZER,o.ozer@ce1.marmara.edu.tr,CS101,51,2
2015-66550,ISMAIL,ARSLAN,i.arslan@ce1.marmara.edu.tr,CS231,13,1
2014-23070,EFE,KURT,efekurt@ce1.marmara.edu.tr,CS231,46,1
2014-23070,EFE,KURT,efekurt@ce1.marmara.edu.tr,CS101,92,2
2015-67186,SALIH,DILER,s.diler@ce1.marmara.edu.tr,CS231,93,1
2015-67186,SALIH,DILER,s.diler@ce1.marmara.edu.tr,CS101,74,2
2015-14586,UMUT,CAN,u.can@ce1.marmara.edu.tr,CS231,42,2
2015-38330,UGUR,KAYA,u.kaya@ce1.marmara.edu.tr,CS101,53,1
2015-41811,MUSTAFA,ISIK,m.isik@ce1.marmara.edu.tr,CS231,24,2
2014-27671,CIGDEM,KAYA,cigdemkaya@ce1.marmara.edu.tr,CS101,24,2
2014-66864,UGUR,ISIK,ugurisik@ce1.marmara.edu.tr,CS231,47,1
2014-45210,NISA,KURT,nisakurt@ce1.marmara.edu.tr,CS231,31,1
2014-19172,AHMET,SULEYMAN,ahmetsuleyman@ce1.marmara.edu.tr,CS101,90,2
2015-81398,ISMAIL,AKTAS,i.aktas@ce1.marmara.edu.tr,CS101,75,1
2015-81398,ISMAIL,AKTAS,i.aktas@ce1.marmara.edu.tr,CS231,12,2
2015-26307,SALIH,PEK,s.pek@ce1.marmara.edu.tr,CS231,31,2
2015-82198,AYSE,ISIK,a.isik@ce1.marmara.edu.tr,CS231,63,1
2015-91316,CANAN,SULEYMAN,c.suleyman@ce1.marmara.edu.tr,CS101,16,1
2015-91316,CANAN,SULEYMAN,c.suleyman@ce1.marmara.edu.tr,CS231,46,1
2014-68424,UMUT,CAN,umutcan@ce1.marmara.edu.tr,CS101,77,1
2015-19771,HUSEYIN,OZDEMIR,h.ozdemir@ce1.marmara.edu.tr,CS101,52,2
2015-19603,EGE,OZDEMIR,e.ozdemir@ce1.marmara.edu.tr,CS231,43,1
2015-59503,NURAY,GUL,n.gul@ce1.marmara.edu.tr,CS101,32,2
2015-59503,NURAY,GUL,n.gul@ce1.marmara.edu.tr,CS102,50,1
2015-29672,BETUL,SIMSEK,b.simsek@ce1.marmara.edu.tr,CS101,80,2
2015-75140,EFE,DILER,e.diler@ce1.marmara.edu.tr,CS101,24,2
2014-09240,ASLI,AY,asliay@ce1.marmara.edu.tr,CS101,92,1
2014-14128,BILGE,AYDOGAN,bilgeaydogan@ce1.marmara.edu.tr,CS231,34,2
2015-20229,NURAY,CELIK,n.celik@ce1.marmara.edu.tr,CS231,80,1
2015-20229,NURAY,CELIK,n.celik@ce1.marmara.edu.tr,CS101,45,2
2014-95987,SIBEL,GURCAN,sibelgurcan@ce1.marmara.edu.tr,CS231,87,2
2014-95987,SIBEL,GURCAN,sibelgurcan@ce1.marmara.edu.tr,CS101,86,1
2014-78991,UGUR,ESEN,uguresen@ce1.marmara.edu.tr,CS231,79,2
2014-76675,GULSUM,FATIH,gulsumfatih@ce1.marmara.edu.tr,CS101,51,1
2015-05492,NISA,FATIH,n.fatih@ce1.marmara.edu.tr,CS231,45,1
2015-12092,HILAL,AKTAS,h.aktas@ce1.marmara.edu.tr,CS101,46,2
2015-12092,HILAL,AKTAS,h.aktas@ce1.marmara.edu.tr,CS231,81,1
2015-41680,CIGDEM,KARA,c.kara@ce1.marmara.edu.tr,CS231,90,2
2014-72963,ELIF,DILER,elifdiler@ce1.marmara.edu.tr,CS231,73,2
2014-72963,ELIF,DILER,elifdiler@ce1.marmara.edu.tr,CS101,46,2
2014-99189,CIGDEM,GURCAN,cigdemgurcan@ce1.marmara.edu.tr,CS231,81,1
2015-37599,ASLI,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS101,32,1
2015-37599,ASLI,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS231,78,2
2014-85475,FIKRET,YILDIRIM,fikretyildirim@ce1.marmara.edu.tr,CS101,86,1
2015-60067,VELI,ILHAN,v.ilhan@ce1.marmara.edu.tr,CS231,38,2
2014-37116,OZGUR,OZER,ozgurozer@ce1.marmara.edu.tr,CS231,68,2
2014-37116,OZGUR,OZER,ozgurozer@ce1.marmara.edu.tr,CS101,57,2
2014-37116,OZGUR,OZER,ozgurozer@ce1.marmara.edu.tr,CS102,34,2
2015-66230,EGE,SULEYMAN,e.suleyman@ce1.marmara.edu.tr,CS101,76,1
2015-99399,BILGE,AYDOGAN,b.aydogan@ce1.marmara.edu.tr,CS231,16,2
2014-41152,MUSTAFA,CAN,mustafacan@ce1.marmara.edu.tr,CS231,49,1
2014-41152,MUSTAFA,CAN,mustafacan@ce1.marmara.edu.tr,CS101,15,2
2014-74941,GULSUM,YILMAZ,gulsumyilmaz@ce1.marmara.edu.tr,CS101,14,1
2015-93496,CAN,AY,c.ay@ce1.marmara.edu.tr,CS101,22,1
2014-86540,EFE,DOGAN,efedogan@ce1.marmara.edu.tr,CS231,20,2
2014-72671,ALI,ESEN,aliesen@ce1.marmara.edu.tr,CS101,66,1
2014-02709,AYSE,ISIK,ayseisik@ce1.marmara.edu.tr,CS101,41,1
2014-02709,AYSE,ISIK,ayseisik@ce1.marmara.edu.tr,CS102,80,1
2014-15544,AYSE,OZKAN,ayseozkan@ce1.marmara.edu.tr,CS101,18,1
2014-96008,EMRE,AYDIN,emreaydin@ce1.marmara.edu.tr,CS231,44,1
2014-02487,NURAY,ESEN,nurayesen@ce1.marmara.edu.tr,CS231,100,1
2014-23126,NURAY,PEK,nuraypek@ce1.marmara.edu.tr,CS231,97,1
2014-74455,CANAN,OZER,cananozer@ce1.marmara.edu.tr,CS231,14,2
2014-74455,CANAN,OZER,cananozer@ce1.marmara.edu.tr,CS101,92,1
2014-23978,BETUL,OZDEMIR,betulozdemir@ce1.marmara.edu.tr,CS101,37,2
2014-23978,BETUL,OZDEMIR,betulozdemir@ce1.marmara.edu.tr,CS102,93,2
2014-23978,BETUL,OZDEMIR,betulozdemir@ce1.marmara.edu.tr,CS365,20,2
2014-91277,MUSTAFA,KOC,mustafakoc@ce1.marmara.edu.tr,CS101,34,1
2014-91277,MUSTAFA,KOC,mustafakoc@ce1.marmara.edu.tr,CS231,92,1
2015-99858,EFE,OZDEMIR,e.ozdemir@ce1.marmara.edu.tr,CS231,95,2
2014-76472,CAN,ASLAN,canaslan@ce1.marmara.edu.tr,CS101,57,1
2014-76472,CAN,ASLAN,canaslan@ce1.marmara.edu.tr,CS102,10,1
2014-20475,ELIF,AYDIN,elifaydin@ce1.marmara.edu.tr,CS231,67,1
2014-74064,LALE,AYDIN,laleaydin@ce1.marmara.edu.tr,CS101,39,2
2014-74064,LALE,AYDIN,laleaydin@ce1.marmara.edu.tr,CS231,24,1
2015-68971,OZGUR,FATIH,o.fatih@ce1.marmara.edu.tr,CS231,56,2
2015-58052,MUSTAFA,YILDIRIM,m.yildirim@ce1.marmara.edu.tr,CS231,76,2
2015-93588,RABIA,GUL,r.gul@ce1.marmara.edu.tr,CS101,72,1
2014-44420,MUSTAFA,SIMSEK,mustafasimsek@ce1.marmara.edu.tr,CS101,63,1
2014-44420,MUSTAFA,SIMSEK,mustafasimsek@ce1.marmara.edu.tr,CS231,99,1
2014-35118,MEHMET,CAN,mehmetcan@ce1.marmara.edu.tr,CS231,13,1
2014-04574,FIKRET,SIMSEK,fikretsimsek@ce1.marmara.edu.tr,CS231,44,1
2014-07969,RABIA,OZER,rabiaozer@ce1.marmara.edu.tr,CS101,31,1
2014-07969,RABIA,OZER,rabiaozer@ce1.marmara.edu.tr,CS102,46,1
2014-07969,RABIA,OZER,rabiaozer@ce1.marmara.edu.tr,CS231,50,2
2015-69175,OZGUR,KARA,o.kara@ce1.marmara.edu.tr,CS231,63,1
2014-32337,OZGUR,SIMSEK,ozgursimsek@ce1.marmara.edu.tr,CS101,80,2
2014-27006,CANAN,AKTAS,cananaktas@ce1.marmara.edu.tr,CS231,57,1
2014-27006,CANAN,AKTAS,cananaktas@ce1.marmara.edu.tr,CS101,42,2
2014-94787,BETUL,KAYA,betulkaya@ce1.marmara.edu.tr,CS101,23,1
2014-91416,UGUR,GURCAN,ugurgurcan@ce1.marmara.edu.tr,CS101,92,2
2014-13580,MUSTAFA,AKTAS,mustafaaktas@ce1.marmara.edu.tr,CS231,69,2
2014-13580,MUSTAFA,AKTAS,mustafaaktas@ce1.marmara.edu.tr,CS101,45,2
2015-52972,CIGDEM,ISIK,c.isik@ce1.marmara.edu.tr,CS231,42,1
2014-80182,CANAN,DOGAN,canandogan@ce1.marmara.edu.tr,CS231,72,1
2014-99776,RABIA,GURCAN,rabiagurcan@ce1.marmara.edu.tr,CS101,14,2
2014-99776,RABIA,GURCAN,rabiagurcan@ce1.marmara.edu.tr,CS231,78,1
2014-99776,RABIA,GURCAN,rabiagurcan@ce1.marmara.edu.tr,CS102,52,2
2015-25519,ALI,SIMSEK,a.simsek@ce1.marmara.edu.tr,CS231,79,1
2014-32598,AYLIN,FATIH,aylinfatih@ce1.marmara.edu.tr,CS101,27,1
2014-16282,OZGUR,ASLAN,ozguraslan@ce1.marmara.edu.tr,CS101,66,1
2014-37313,FIKRET,AYDOGAN,fikretaydogan@ce1.marmara.edu.tr,CS101,44,2
2015-97404,OZGUR,KURT,o.kurt@ce1.marmara.edu.tr,CS231,12,1
2014-35451,CAN,AKTAS,canaktas@ce1.marmara.edu.tr,CS101,92,1
2015-51340,ALI,ILHAN,a.ilhan@ce1.marmara.edu.tr,CS231,58,2
2014-61675,TUNA,KOC,tunakoc@ce1.marmara.edu.tr,CS231,37,2
2014-58378,ISMAIL,ASLAN,ismailaslan@ce1.marmara.edu.tr,CS231,49,1
2014-61882,SALIH,SIMSEK,salihsimsek@ce1.marmara.edu.tr,CS231,20,1
2015-79203,MUSTAFA,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS101,43,2
2015-79203,MUSTAFA,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS102,15,2
2014-07581,SIBEL,SIMSEK,sibelsimsek@ce1.marmara.edu.tr,CS101,35,1
2014-07581,SIBEL,SIMSEK,sibelsimsek@ce1.marmara.edu.tr,CS102,25,1
2015-52726,HARUN,CELIK,h.celik@ce1.marmara.edu.tr,CS231,29,1
2015-75306,EFE,DILER,e.diler@ce1.marmara.edu.tr,CS101,71,1
2015-75306,EFE,DILER,e.diler@ce1.marmara.edu.tr,CS231,67,2
2015-75306,EFE,DILER,e.diler@ce1.marmara.edu.tr,CS102,64,2
2015-34291,HUSEYIN,OZKAN,h.ozkan@ce1.marmara.edu.tr,CS231,93,1
2015-34291,HUSEYIN,OZKAN,h.ozkan@ce1.marmara.edu.tr,CS101,64,2
2015-25855,FIKRET,DILER,f.diler@ce1.marmara.edu.tr,CS101,16,2
2015-85135,ASLI,ASLAN,a.aslan@ce1.marmara.edu.tr,CS101,93,2
2015-85135,ASLI,ASLAN,a.aslan@ce1.marmara.edu.tr,CS102,71,2
2015-86855,ELIF,OZDEMIR,e.ozdemir@ce1.marmara.edu.tr,CS101,71,2
2015-86855,ELIF,OZDEMIR,e.ozdemir@ce1.marmara.edu.tr,CS231,87,2
2015-39973,MEHMET,ESEN,m.esen@ce1.marmara.edu.tr,CS231,97,2
2015-39973,MEHMET,ESEN,m.esen@ce1.marmara.edu.tr,CS101,49,2
2014-54077,HASAN,KOC,hasankoc@ce1.marmara.edu.tr,CS231,64,2
2014-21233,AYLIN,OZER,aylinozer@ce1.marmara.edu.tr,CS231,90,1
2015-09944,SALIH,GUL,s.gul@ce1.marmara.edu.tr,CS101,74,1
2014-09338,HUSEYIN,AYDIN,huseyinaydin@ce1.marmara.edu.tr,CS101,39,1
2015-48246,ASLI,KURT,a.kurt@ce1.marmara.edu.tr,CS101,16,2
2015-88330,FATMA,GURCAN,f.gurcan@ce1.marmara.edu.tr,CS101,65,1
2015-93391,AHMET,ASLAN,a.aslan@ce1.marmara.edu.tr,CS101,41,1
2015-93391,AHMET,ASLAN,a.aslan@ce1.marmara.edu.tr,CS231,40,2
2015-97471,EMRE,ISIK,e.isik@ce1.marmara.edu.tr,CS101,91,1
2015-97471,EMRE,ISIK,e.isik@ce1.marmara.edu.tr,CS231,52,2
2015-54949,HILAL,SIMSEK,h.simsek@ce1.marmara.edu.tr,CS231,66,2
2015-74148,UMUT,CAN,u.can@ce1.marmara.edu.tr,CS101,83,1
2015-74148,UMUT,CAN,u.can@ce1.marmara.edu.tr,CS102,39,1
2014-58220,NURAY,KOC,nuraykoc@ce1.marmara.edu.tr,CS101,50,2
2014-58220,NURAY,KOC,nuraykoc@ce1.marmara.edu.tr,CS102,56,1
2015-30361,NURAY,KOC,n.koc@ce1.marmara.edu.tr,CS101,69,1
2015-30361,NURAY,KOC,n.koc@ce1.marmara.edu.tr,CS102,86,1
2015-80754,CAN,SULEYMAN,c.suleyman@ce1.marmara.edu.tr,CS101,52,2
2015-80754,CAN,SULEYMAN,c.suleyman@ce1.marmara.edu.tr,CS102,66,2
2015-26765,ASLI,HIKMET,a.hikmet@ce1.marmara.edu.tr,CS101,43,2
2015-36368,FATMA,PEK,f.pek@ce1.marmara.edu.tr,CS231,38,1
2015-36368,FATMA,PEK,f.pek@ce1.marmara.edu.tr,CS101,33,2
2015-58702,NISA,GUL,n.gul@ce1.marmara.edu.tr,CS231,57,2
2015-58702,NISA,GUL,n.gul@ce1.marmara.edu.tr,CS101,89,1
2014-68740,UGUR,KAYA,ugurkaya@ce1.marmara.edu.tr,CS101,38,2
2015-19385,MEHMET,ARSLAN,m.arslan@ce1.marmara.edu.tr,CS231,97,2
2015-09075,NISA,ILHAN,n.ilhan@ce1.marmara.edu.tr,CS101,27,2
2015-87610,AZRA,ARSLAN,a.arslan@ce1.marmara.edu.tr,CS231,73,2
2014-21702,NURAY,YILMAZ,nurayyilmaz@ce1.marmara.edu.tr,CS231,17,1
2014-21702,NURAY,YILMAZ,nurayyilmaz@ce1.marmara.edu.tr,CS101,87,1
2014-92213,LALE,AYDOGAN,laleaydogan@ce1.marmara.edu.tr,CS231,60,1
2015-02278,UGUR,AYDIN,u.aydin@ce1.marmara.edu.tr,CS101,90,2
2014-25186,AHMET,ILHAN,ahmetilhan@ce1.marmara.edu.tr,CS101,57,1
2015-46236,GULSUM,FATIH,g.fatih@ce1.marmara.edu.tr,CS231,76,1
2015-34346,EGE,OZKAN,e.ozkan@ce1.marmara.edu.tr,CS101,30,1
2015-34346,EGE,OZKAN,e.ozkan@ce1.marmara.edu.tr,CS102,100,2
2014-78016,BILGE,ESEN,bilgeesen@ce1.marmara.edu.tr,CS231,31,2
2015-72532,EMRE,ARSLAN,e.arslan@ce1.marmara.edu.tr,CS101,76,2
2014-64234,AYLIN,KARA,aylinkara@ce1.marmara.edu.tr,CS101,31,1
2014-00746,VELI,SIMSEK,velisimsek@ce1.marmara.edu.tr,CS101,60,2
2015-31324,BETUL,AY,b.ay@ce1.marmara.edu.tr,CS101,93,1
2014-33315,CAN,AY,canay@ce1.marmara.edu.tr,CS231,78,2
2015-13830,ASLI,YILDIRIM,a.yildirim@ce1.marmara.edu.tr,CS231,76,2
2014-73444,MUSTAFA,KOC,mustafakoc@ce1.marmara.edu.tr,CS231,95,2
2014-56645,NUR,AYDOGAN,nuraydogan@ce1.marmara.edu.tr,CS231,32,1
2014-56645,NUR,AYDOGAN,nuraydogan@ce1.marmara.edu.tr,CS101,52,2
2015-89421,MUSTAFA,ISIK,m.isik@ce1.marmara.edu.tr,CS101,98,2
2014-94599,NISA,KOC,nisakoc@ce1.marmara.edu.tr,CS231,18,2
2015-53993,SIBEL,CELIK,s.celik@ce1.marmara.edu.tr,CS231,63,1
2015-25783,AHMET,AYDOGAN,a.aydogan@ce1.marmara.edu.tr,CS101,71,2
2014-21571,BETUL,AYDOGAN,betulaydogan@ce1.marmara.edu.tr,CS231,60,1
2014-21571,BETUL,AYDOGAN,betulaydogan@ce1.marmara.edu.tr,CS101,18,2
2014-57782,TUNA,DOGAN,tunadogan@ce1.marmara.edu.tr,CS101,90,1
2014-57782,TUNA,DOGAN,tunadogan@ce1.marmara.edu.tr,CS102,100,2
2015-95958,UGUR,OZER,u.ozer@ce1.marmara.edu.tr,CS101,82,2
2015-95958,UGUR,OZER,u.ozer@ce1.marmara.edu.tr,CS102,12,1
2014-08554,MUSTAFA,AYDOGAN,mustafaaydogan@ce1.marmara.edu.tr,CS231,31,1
2015-97852,EFE,AKTAS,e.aktas@ce1.marmara.edu.tr,CS231,51,1
2015-97852,EFE,AKTAS,e.aktas@ce1.marmara.edu.tr,CS101,76,2
2015-79921,FIKRET,AKTAS,f.aktas@ce1.marmara.edu.tr,CS231,35,1
2015-79921,FIKRET,AKTAS,f.aktas@ce1.marmara.edu.tr,CS101,74,2
2015-20691,ISMAIL,OZER,i.ozer@ce1.marmara.edu.tr,CS101,57,1
2015-20691,ISMAIL,OZER,i.ozer@ce1.marmara.edu.tr,CS102,18,1
2014-69382,HARUN,HIKMET,harunhikmet@ce1.marmara.edu.tr,CS231,63,1
2014-84435,EMRE,OZDEMIR,emreozdemir@ce1.marmara.edu.tr,CS231,92,1
2014-84435,EMRE,OZDEMIR,emreozdemir@ce1.marmara.edu.tr,CS101,11,2
2015-66324,HILAL,PEK,h.pek@ce1.marmara.edu.tr,CS101,10,1
2015-66324,HILAL,PEK,h.pek@ce1.marmara.edu.tr,CS231,79,2
2015-30534,AHMET,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS231,83,1
2014-88163,UMUT,DOGAN,umutdogan@ce1.marmara.edu.tr,CS231,43,1
2014-79596,OZGUR,YILDIRIM,ozguryildirim@ce1.marmara.edu.tr,CS231,32,1
2014-79596,OZGUR,YILDIRIM,ozguryildirim@ce1.marmara.edu.tr,CS101,27,2
2014-44249,MUSTAFA,YILMAZ,mustafayilmaz@ce1.marmara.edu.tr,CS231,63,1
2014-44249,MUSTAFA,YILMAZ,mustafayilmaz@ce1.marmara.edu.tr,CS101,21,1
2014-59905,CANAN,HIKMET,cananhikmet@ce1.marmara.edu.tr,CS101,39,1
2015-94621,LALE,YILMAZ,l.yilmaz@ce1.marmara.edu.tr,CS101,98,1
2014-35031,UGUR,OZDEMIR,ugurozdemir@ce1.marmara.edu.tr,CS231,32,1
2015-47599,EGE,ILHAN,e.ilhan@ce1.marmara.edu.tr,CS101,85,2
2014-41373,SIBEL,GUL,sibelgul@ce1.marmara.edu.tr,CS101,79,1
2014-41373,SIBEL,GUL,sibelgul@ce1.marmara.edu.tr,CS102,75,2
2015-27243,TUNA,GUL,t.gul@ce1.marmara.edu.tr,CS101,31,1
2015-27243,TUNA,GUL,t.gul@ce1.marmara.edu.tr,CS102,44,2
2014-50477,CIGDEM,KARA,cigdemkara@ce1.marmara.edu.tr,CS231,56,2
2015-65864,SIBEL,OZKAN,s.ozkan@ce1.marmara.edu.tr,CS101,73,1
2015-84240,HILAL,OZKAN,h.ozkan@ce1.marmara.edu.tr,CS231,74,1
2015-54525,NISA,PEK,n.pek@ce1.marmara.edu.tr,CS231,23,2
2014-76792,AZRA,KURT,azrakurt@ce1.marmara.edu.tr,CS101,18,2
2015-89662,EGE,PEK,e.pek@ce1.marmara.edu.tr,CS231,47,2
2015-89662,EGE,PEK,e.pek@ce1.marmara.edu.tr,CS101,45,1
2014-56376,UGUR,ILHAN,ugurilhan@ce1.marmara.edu.tr,CS101,50,1
2014-56376,UGUR,ILHAN,ugurilhan@ce1.marmara.edu.tr,CS102,68,2
2014-56376,UGUR,ILHAN,ugurilhan@ce1.marmara.edu.tr,CS231,76,2
2014-56376,UGUR,ILHAN,ugurilhan@ce1.marmara.edu.tr,CS464,63,2
2015-39986,HARUN,AYDIN,h.aydin@ce1.marmara.edu.tr,CS101,18,2
2015-39986,HARUN,AYDIN,h.aydin@ce1.marmara.edu.tr,CS102,77,2
2015-23167,MEHMET,AYDIN,m.aydin@ce1.marmara.edu.tr,CS231,73,2
2015-23167,MEHMET,AYDIN,m.aydin@ce1.marmara.edu.tr,CS101,39,2
2015-33586,GULSUM,YILDIRIM,g.yildirim@ce1.marmara.edu.tr,CS231,58,2
2015-42934,MUSTAFA,YILMAZ,m.yilmaz@ce1.marmara.edu.tr,CS231,94,2
2014-94081,ISMAIL,DOGAN,ismaildogan@ce1.marmara.edu.tr,CS101,44,2
2014-94081,ISMAIL,DOGAN,ismaildogan@ce1.marmara.edu.tr,CS231,17,2
2014-08625,CAN,FATIH,canfatih@ce1.marmara.edu.tr,CS231,100,1
2014-08625,CAN,FATIH,canfatih@ce1.marmara.edu.tr,CS101,92,1
2015-01880,UMUT,ESEN,u.esen@ce1.marmara.edu.tr,CS231,10,1
2014-78340,SIBEL,AYDOGAN,sibelaydogan@ce1.marmara.edu.tr,CS101,55,2
2014-78340,SIBEL,AYDOGAN,sibelaydogan@ce1.marmara.edu.tr,CS102,36,2
2014-62788,CAN,KARA,cankara@ce1.marmara.edu.tr,CS231,13,1
2014-62788,CAN,KARA,cankara@ce1.marmara.edu.tr,CS101,59,1
2014-44441,CAN,ESEN,canesen@ce1.marmara.edu.tr,CS231,73,1
2014-54858,SEMRA,FATIH,semrafatih@ce1.marmara.edu.tr,CS101,34,2
2015-36877,TUNA,DOGAN,t.dogan@ce1.marmara.edu.tr,CS231,31,2
2015-54302,BETUL,KAYA,b.kaya@ce1.marmara.edu.tr,CS231,69,2
2015-54302,BETUL,KAYA,b.kaya@ce1.marmara.edu.tr,CS101,86,1
2015-54302,BETUL,KAYA,b.kaya@ce1.marmara.edu.tr,CS102,99,2
2014-58676,EMRE,OZER,emreozer@ce1.marmara.edu.tr,CS101,50,1
2014-58676,EMRE,OZER,emreozer@ce1.marmara.edu.tr,CS102,18,2
2015-53826,OZGUR,AY,o.ay@ce1.marmara.edu.tr,CS231,41,1
2015-60679,OZGUR,AYDIN,o.aydin@ce1.marmara.edu.tr,CS101,44,2
2015-60679,OZGUR,AYDIN,o.aydin@ce1.marmara.edu.tr,CS102,15,1
2015-46102,CANAN,SIMSEK,c.simsek@ce1.marmara.edu.tr,CS231,73,2
2014-90571,AYSE,ARSLAN,aysearslan@ce1.marmara.edu.tr,CS101,35,2
2014-91217,NUR,KARA,nurkara@ce1.marmara.edu.tr,CS231,80,2
2014-91217,NUR,KARA,nurkara@ce1.marmara.edu.tr,CS101,61,1
2015-60846,MEHMET,KARA,m.kara@ce1.marmara.edu.tr,CS101,87,1
2015-68617,RABIA,KARA,r.kara@ce1.marmara.edu.tr,CS101,31,1
2015-68617,RABIA,KARA,r.kara@ce1.marmara.edu.tr,CS231,93,2
2014-94814,EFE,AY,efeay@ce1.marmara.edu.tr,CS101,38,2
2014-94814,EFE,AY,efeay@ce1.marmara.edu.tr,CS102,50,2
2014-94814,EFE,AY,efeay@ce1.marmara.edu.tr,CS365,92,1
2015-62553,AZRA,CAN,a.can@ce1.marmara.edu.tr,CS231,46,2
2014-71955,HUSEYIN,OZER,huseyinozer@ce1.marmara.edu.tr,CS231,69,2
2014-71955,HUSEYIN,OZER,huseyinozer@ce1.marmara.edu.tr,CS101,17,2
2015-25278,EMRE,OZDEMIR,e.ozdemir@ce1.marmara.edu.tr,CS231,52,1
2015-49512,NURAY,OZDEMIR,n.ozdemir@ce1.marmara.edu.tr,CS231,30,2
2015-43612,BILGE,ESEN,b.esen@ce1.marmara.edu.tr,CS231,69,2
2014-74183,RABIA,ASLAN,rabiaaslan@ce1.marmara.edu.tr,CS101,68,1
2014-74183,RABIA,ASLAN,rabiaaslan@ce1.marmara.edu.tr,CS231,55,2
2014-74183,RABIA,ASLAN,rabiaaslan@ce1.marmara.edu.tr,CS102,20,1
2014-69428,HUSEYIN,SULEYMAN,huseyinsuleyman@ce1.marmara.edu.tr,CS101,62,2
2014-69428,HUSEYIN,SULEYMAN,huseyinsuleyman@ce1.marmara.edu.tr,CS231,81,1
2015-01316,MEHMET,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS101,91,2
2015-81831,ISMAIL,AKTAS,i.aktas@ce1.marmara.edu.tr,CS101,75,1
2015-81831,ISMAIL,AKTAS,i.aktas@ce1.marmara.edu.tr,CS102,37,2
2014-76827,ELIF,AY,elifay@ce1.marmara.edu.tr,CS231,28,1
2015-64218,TUNA,GUL,t.gul@ce1.marmara.edu.tr,CS101,19,1
2014-86829,ASLI,CAN,aslican@ce1.marmara.edu.tr,CS231,54,1
2014-86829,ASLI,CAN,aslican@ce1.marmara.edu.tr,CS101,91,1
2015-37111,FATMA,ILHAN,f.ilhan@ce1.marmara.edu.tr,CS231,98,1
2015-21262,UMUT,AYDIN,u.aydin@ce1.marmara.edu.tr,CS231,59,1
2015-37540,CAN,GURCAN,c.gurcan@ce1.marmara.edu.tr,CS101,43,2
2015-37540,CAN,GURCAN,c.gurcan@ce1.marmara.edu.tr,CS102,74,2
2014-22026,VELI,AYDOGAN,veliaydogan@ce1.marmara.edu.tr,CS101,100,1
2014-22026,VELI,AYDOGAN,veliaydogan@ce1.marmara.edu.tr,CS231,23,1
2015-09820,EMRE,CELIK,e.celik@ce1.marmara.edu.tr,CS231,66,1
2014-95967,ISMAIL,PEK,ismailpek@ce1.marmara.edu.tr,CS101,23,2
